id,proba,label
79452,-2.8852816,0
42589,0.97211844,1
92837,-1.9895395,0
63795,0.82479376,1
14602,0.38754776,1
39241,-3.3280315,0
82675,-5.6535926,0
84321,3.676448,1
42986,0.4172599,1
03267,-1.7126926,0
24815,-1.1378448,0
47903,1.7894008,1
78936,1.5837728,1
40572,-0.8875773,0
41896,1.711305,1
27410,-7.5605793,0
08294,2.3369167,1
81075,0.7851584,1
73049,2.432017,1
14765,-1.8161236,0
92683,1.1896797,1
47692,-2.4371898,0
40731,-0.45860642,0
28716,0.6171838,1
57869,-0.8387631,0
83046,-1.320691,0
67951,0.46464536,1
75923,2.7888565,1
04127,1.2202877,1
61058,-4.5158153,0
26738,2.9245613,1
60289,2.2490351,1
87160,-5.228287,0
26910,-0.59707016,0
16598,1.761599,1
57890,-2.8850114,0
53426,2.3468916,1
40856,1.8788718,1
43269,0.112799786,1
70381,1.1892842,1
91063,-6.68062,0
04135,0.6308448,1
16870,-6.193424,0
54830,-0.35713837,0
57389,5.0822587,1
18674,-1.7146107,0
34291,-0.06480916,0
05461,0.37256446,1
02846,-0.45381364,0
92836,0.21626833,1
32410,-1.7034644,0
81690,1.5794889,1
46815,-2.9655807,0
54820,0.49046996,1
85042,2.0447948,1
75821,3.1258667,1
68394,-6.5420628,0
64907,0.8652997,1
30849,2.0069375,1
98473,1.663476,1
59671,0.16292158,1
47831,-1.9019313,0
79031,0.99199593,1
74813,4.0022783,1
75280,2.9880202,1
84057,-0.6058503,0
57908,0.4958835,1
34602,0.2532352,1
81035,0.1852694,1
03765,-0.47349426,0
86179,-12.336098,0
59107,-5.548714,0
51628,0.9070255,1
71063,2.1351473,1
36805,4.7331467,1
79825,-1.1047744,0
04563,-4.640058,0
01459,0.5291252,1
38401,-0.44625166,0
69324,-1.5658811,0
90845,3.0957427,1
72419,-1.0856277,0
64297,9.217037,1
43506,0.72121114,1
93874,0.9572744,1
84316,0.6548939,1
05734,0.5522188,1
82760,-8.423491,0
64730,0.6858256,1
97125,3.5804093,1
39206,0.51500046,1
67593,4.0032697,1
01325,0.12326328,1
89136,-4.2646384,0
03924,1.5404791,1
52037,-5.4501815,0
80321,0.10866109,1
50962,-9.199016,0
01359,-2.0595047,0
27506,-5.009192,0
70543,1.8098423,1
48315,0.9924098,1
10649,3.1537547,1
62509,3.6031077,1
64571,-0.0145385135,0
36521,1.4262649,1
40268,-4.941041,0
40723,1.6977035,1
87924,0.66399896,1
12589,-2.5079055,0
06524,-0.3571776,0
52719,2.614712,1
45139,1.0849704,1
53814,-3.9799795,0
32960,-1.8842685,0
85310,1.2562913,1
90657,0.31216726,1
78321,2.5456772,1
28495,0.103232235,1
05791,8.280354,1
16452,-13.260879,0
07521,0.4525551,1
97514,0.73932797,1
74508,1.9587973,1
74259,3.5042121,1
39725,0.6990381,1
03624,-0.9584573,0
40218,-18.776785,0
51928,0.7331574,1
27548,-0.68347055,0
57649,-0.22911397,0
89512,0.2508168,1
87692,0.071367234,1
84325,-0.75613993,0
42083,-0.9001199,0
26531,2.7751367,1
87390,1.8319331,1
10475,0.62974125,1
91736,2.6160338,1
48379,0.04148251,1
19740,0.13773274,1
21659,0.17331117,1
19846,-6.7755294,0
16758,0.20675743,1
45176,0.2866907,1
87501,1.0538237,1
82547,1.0243646,1
40728,6.507448,1
18465,-3.0522044,0
89140,0.7743466,1
37845,-8.779445,0
31875,-1.9116639,0
51924,-2.5625148,0
87532,0.15584671,1
95380,0.51519424,1
79243,-0.0032226825,1
87905,0.636152,1
04582,0.10370047,1
31920,0.64452094,1
45871,-9.45838,0
13720,1.6933103,1
13297,-5.270165,0
78956,0.5032644,1
89754,0.13298333,1
61497,0.9230558,1
59460,-8.602512,0
17938,3.643668,1
40316,3.027033,1
92847,0.18172398,1
63915,0.25393447,1
38159,-9.913653,0
02514,0.29492477,1
50783,1.7800655,1
78152,1.8594178,1
56294,2.237968,1
59021,1.5496126,1
76145,0.2594811,1
79105,-2.6029708,0
26358,-1.3705782,0
05389,-0.82800514,0
69304,4.1207685,1
87430,1.2475818,1
13069,-2.2330108,0
05379,1.187487,1
71253,-0.67245233,0
27580,-2.9915478,0
41602,1.0135912,1
80246,-3.012517,0
92658,-0.210124,0
10482,0.29380712,1
60794,0.41617325,1
36810,0.5156651,1
16473,-0.6147173,0
94086,-0.70318973,0
30576,5.0293646,1
37145,-0.77968705,0
45976,-0.007836312,1
20145,3.155858,1
27519,0.38954106,1
93174,-3.69615,0
69823,0.92139137,1
68190,0.8535279,1
86021,-1.4847426,0
61752,0.2807564,1
63490,0.20581783,1
91036,-2.2705007,0
54823,5.0718465,1
72830,-2.4272635,0
10287,0.848081,1
13074,1.7712663,1
80653,-7.239406,0
27408,0.007939799,1
13726,-0.6593751,0
61792,-1.5680147,0
32560,0.42262882,1
16320,-0.8474163,0
84901,0.09765027,1
97245,-0.81490964,0
34170,-0.11295649,0
58730,-8.790023,0
80759,5.543547,1
93857,0.26038173,1
72430,0.39048034,1
71028,-2.2490766,0
24836,-2.6129506,0
83924,0.57318157,1
32067,-0.3271813,0
71649,-4.744353,0
23014,-5.777925,0
92136,-2.988394,0
76180,-3.144821,0
19238,2.0084016,1
36418,2.1415951,1
89571,-1.9179758,0
20918,2.1977327,1
71832,0.36182684,1
42507,1.3714898,1
21849,0.43354428,1
08674,-5.7111583,0
62418,0.9486043,1
74281,0.73457134,1
48916,0.8117007,1
43571,-4.0020995,0
97486,-1.5220604,0
68172,-5.54464,0
17869,1.7019302,1
62307,-0.16317688,0
69123,-1.2774392,0
84639,2.257625,1
25874,-2.4116035,0
68720,2.5426352,1
47532,1.8737575,1
86514,0.5709622,1
01324,-0.57212335,0
85912,8.725873,1
86193,1.2549192,1
05174,0.21821733,1
27659,0.22931175,1
04536,-4.060088,0
74261,1.3644229,1
58716,-16.496553,0
39658,0.19563642,1
43819,-4.5003448,0
34950,0.85396874,1
15489,-0.5215068,0
79824,0.5575924,1
86215,-0.82849526,0
42681,0.82875985,1
18462,-4.6235137,0
36729,5.0664706,1
83726,0.09535279,1
46790,2.9729416,1
85612,-2.9276235,0
01364,0.94452304,1
79465,-5.024469,0
61980,-0.18560465,0
60193,1.1844054,1
13674,-0.6335535,0
28534,-6.033023,0
82964,-0.9208206,0
48735,-2.0028079,0
81752,0.33801994,1
90875,0.5002551,1
57128,-0.3595034,0
28196,0.5165619,1
08716,1.7470852,1
40127,0.8429219,1
49215,-3.4758618,0
08691,0.16434106,1
01937,1.1477822,1
95402,-4.4331527,0
38764,2.2206404,1
27105,-2.4937522,0
21647,0.4790186,1
40829,-1.0657282,0
84517,-4.88388,0
67034,0.6268182,1
18430,0.0953474,1
92014,0.1883618,1
85317,-8.029122,0
65740,2.846417,1
57089,-2.9503543,0
58046,0.69025564,1
30124,-5.6558743,0
27960,-0.36745355,0
92785,0.21440512,1
46503,0.73840195,1
08567,3.0647287,1
50126,3.5800388,1
26391,3.4315608,1
71532,2.8645036,1
97568,0.8625442,1
31057,3.3289735,1
42169,-2.257227,0
24019,1.0051659,1
48652,0.31883848,1
34708,1.1199815,1
56409,-0.4859834,0
45283,3.02974,1
49673,-13.608032,0
92015,-3.2676706,0
96345,0.47020987,1
62501,-4.170921,0
48570,0.18162629,1
41657,0.7810486,1
65234,3.0438457,1
21065,1.9481362,1
39580,5.4484816,1
79081,-2.7869933,0
56327,1.0116627,1
34870,0.50189686,1
10462,2.4530237,1
69425,0.15682806,1
50176,4.960198,1
81095,2.4166474,1
57169,0.65705246,1
15097,0.72415435,1
86231,-2.6980743,0
53419,-0.5915768,0
16423,0.17357758,1
04319,0.8410742,1
70214,0.836959,1
28790,1.5257391,1
08376,-1.8533543,0
51697,-11.054373,0
62398,0.34240526,1
13765,-16.957024,0
72839,-7.7974157,0
76842,1.474861,1
90162,1.5891216,1
69308,2.909274,1
67935,0.8990241,1
50348,3.5576832,1
19672,1.7727555,1
18750,0.27378094,1
16348,1.1720705,1
52839,0.9597931,1
71950,0.9204322,1
29863,1.3413284,1
23897,-2.1066008,0
62031,-9.199289,0
89106,-0.21550092,0
84652,-1.3311278,0
14836,0.67507887,1
05864,0.67243576,1
94107,1.0136061,1
28463,-2.949774,0
89532,-5.996229,0
84395,1.7999278,1
36029,3.4697533,1
07265,3.2031689,1
42830,-4.733385,0
16832,3.1187727,1
42850,-2.5374925,0
13870,1.4314784,1
23197,1.0381861,1
93046,0.30044106,1
42936,0.49799922,1
05846,-1.3055004,0
08917,1.2790028,1
95341,0.54269093,1
68034,4.8488173,1
43529,-0.101302706,0
95072,0.33605668,1
20174,-0.11018469,0
15942,1.0366353,1
57921,-1.1824495,0
16253,2.5013125,1
64813,-0.07908323,0
21730,-0.9135919,0
17935,-2.3593466,0
17062,-0.13904805,0
28954,-2.653311,0
78163,4.7570252,1
51968,0.005011838,1
97021,-0.4051723,0
20749,1.2595261,1
31042,-0.1805843,0
54617,-1.1656996,0
30571,-0.5587703,0
10396,-2.201052,0
19587,1.5107038,1
37620,-0.47290522,0
68321,-0.16919862,0
59384,-0.70937264,0
64391,-0.86760813,0
07915,0.73444986,1
89421,0.68842185,1
24756,1.6948701,1
10956,0.49282762,1
78613,0.6237079,1
14375,0.9196395,1
81964,0.3085172,1
40735,-0.08654984,0
39726,0.1811254,1
96103,-9.852415,0
63097,-5.559603,0
29483,-0.49563012,0
48539,0.61395526,1
81309,-6.9919972,0
41527,-3.4584463,0
89250,0.82696855,1
98632,-2.3945632,0
29408,-0.6268487,0
38496,1.0349969,1
06195,-3.2676563,0
79531,3.2672708,1
52401,-2.1696336,0
45263,3.494123,1
98137,0.83551663,1
89307,-1.1077543,0
42958,0.5308478,1
39061,4.3076215,1
23175,1.4918687,1
69370,0.9766411,1
57049,2.83299,1
82469,0.5585606,1
25193,0.27375302,1
26197,1.4104762,1
96581,0.69311464,1
70164,0.50210965,1
53967,0.2708359,1
65297,0.7760412,1
23694,5.5191765,1
42351,0.34389088,1
78206,-8.723901,0
89461,1.5810115,1
96710,-7.326124,0
40256,3.7717903,1
05438,-8.648094,0
27861,0.99203885,1
10748,0.75774103,1
06752,4.078607,1
65473,3.271404,1
07658,0.6137084,1
06387,0.6226467,1
82419,4.30336,1
81250,-1.0210186,0
07645,-4.2448854,0
31590,1.3523191,1
16029,2.0127022,1
01836,1.7299892,1
53476,6.218946,1
39405,0.42975584,1
64278,-1.3622483,0
39425,-7.9796886,0
13792,0.39748248,1
20781,-5.380875,0
76023,0.18387818,1
97456,0.22069615,1
02649,-0.6587384,0
81395,-5.29353,0
60721,2.5735922,1
87510,0.7630006,1
61274,-2.2003388,0
65078,-0.17354219,0
36920,-5.4227896,0
09723,0.3897399,1
76459,-0.608206,0
16529,0.5020255,1
89107,-12.532062,0
42308,-0.7586936,0
19684,4.352115,1
31627,0.4351693,1
56184,-0.0877362,0
32965,-0.8746896,0
60185,1.6934878,1
92547,0.24413836,1
72450,0.6402497,1
48356,-1.2852138,0
84360,-4.579082,0
27180,4.0287423,1
57280,0.23460326,1
20786,-2.4412234,0
15079,0.24255073,1
47180,2.977883,1
09516,1.3853179,1
31470,-9.260239,0
94302,0.68664205,1
24658,2.7950244,1
56790,1.2854935,1
42036,0.3131881,1
69487,0.98404306,1
05978,0.16501689,1
23075,3.5036929,1
94018,-6.601107,0
75820,-2.0185623,0
40862,-0.99680376,0
97546,-0.36426508,0
63908,0.068938464,1
73841,0.71345466,1
74031,3.4535785,1
58467,-0.12658416,0
40681,-4.8461967,0
32789,1.7935601,1
84759,1.151942,1
41370,0.64446306,1
68039,6.0064425,1
90586,0.71126187,1
85764,0.53704166,1
06927,-0.62163734,0
62490,-1.0231091,0
82507,0.84304124,1
52710,2.9308937,1
37951,0.39138722,1
28504,-1.398218,0
16827,0.4651901,1
12678,-8.505978,0
19346,0.07691501,1
16904,-0.31650272,0
97236,-0.9721537,0
96240,2.8993807,1
06231,2.519809,1
16478,-0.84383404,0
09426,-6.598964,0
43127,0.3655015,1
76913,2.6303787,1
87923,0.7317398,1
59031,-0.32114103,0
17539,3.0705051,1
92783,-0.08251767,0
86970,0.39788938,1
21903,0.2943007,1
51890,1.0268432,1
34678,7.5600057,1
91740,0.9230007,1
76298,-2.9804437,0
96802,0.37966847,1
53942,-0.64607686,0
38674,6.7571263,1
54098,0.5644236,1
61304,-1.7850473,0
94508,-3.3137097,0
74621,0.71918666,1
61597,0.5519264,1
72198,0.21742326,1
21497,-0.028013332,0
23018,-2.0564628,0
31569,2.6026669,1
06427,1.0104591,1
72415,1.4505341,1
21640,2.596276,1
49176,-0.86750406,0
89236,-16.702353,0
06348,2.504687,1
92601,4.9251037,1
74302,0.96881104,1
34297,3.2667758,1
90382,-5.8561997,0
13058,-9.972445,0
48326,-0.09880182,0
60895,-3.2223337,0
17642,-0.044349186,0
12536,1.6277941,1
46810,4.1339874,1
80231,0.5996115,1
07596,-1.583634,0
67924,0.44473204,1
80916,0.8879162,1
31892,0.16429764,1
27309,2.500991,1
96015,-3.4316907,0
54196,0.4164647,1
45172,6.5300927,1
78965,0.50891894,1
86529,0.46249303,1
59401,-2.61673,0
67350,-0.89128757,0
17805,2.6632698,1
80254,0.54527456,1
02416,0.07491001,1
91273,-0.7518987,0
35796,3.4020813,1
79843,-1.2604946,0
62085,-1.8312517,0
74923,1.1696723,1
16042,0.54589486,1
68230,-0.72109616,0
31907,1.1199642,1
31985,-0.41456392,0
07314,-11.816004,0
91275,1.914012,1
95260,4.2525983,1
21364,-4.0430017,0
35210,0.6888828,1
07451,-3.678758,0
29706,1.1113082,1
97423,1.2666625,1
20974,1.0988432,1
93820,4.633334,1
68921,0.20493522,1
10274,-2.9804173,0
45031,0.049903646,1
50193,0.05713349,1
72310,0.14737934,1
49201,0.5026988,1
17524,0.6449366,1
56430,0.19985245,1
17864,3.7444336,1
74265,1.2469885,1
68749,0.6899315,1
49023,-2.0439904,0
61054,-5.9792795,0
31805,0.2810097,1
10967,-0.55553675,0
94175,-0.19689906,0
54782,-8.487545,0
13890,-8.4800205,0
10234,-3.2911198,0
65948,-2.4518647,0
86173,3.189789,1
50839,2.2880874,1
31405,0.58178926,1
36421,-0.01862732,0
79405,0.57289237,1
03869,-8.170017,0
23817,-2.3909643,0
56280,-0.15494749,0
29384,-2.2935302,0
34127,-9.697234,0
