id,proba,label
48132,0.21451527,1
81370,1.3042377,1
74029,-0.1678531,0
50643,-7.838372,0
59423,1.8709459,1
63502,2.552869,1
89360,0.23563468,1
05219,-0.9054476,0
61342,-0.24885947,0
16234,-0.597858,0
34215,-2.8406506,0
10963,0.15630135,1
94380,1.2176397,1
30954,0.22931877,1
05162,6.8853474,1
36184,-1.5789331,0
17285,7.5545483,1
20815,-0.40236828,0
35198,1.042996,1
32451,0.19648819,1
58079,-1.604509,0
37092,3.4239311,1
76542,0.03087396,1
17096,-1.2187015,0
69753,-2.9054668,0
07652,0.7147195,1
39182,-1.4183124,0
10476,6.061546,1
17596,-2.6500807,0
25893,-4.5086794,0
57836,-2.3013468,0
32907,-1.9191101,0
18453,0.6673096,1
26537,-15.799633,0
07689,0.048018515,1
69423,-0.48637885,0
45269,0.08805429,1
29710,3.1799645,1
10865,-5.5706043,0
56291,-1.2355111,0
60175,0.17630267,1
90538,0.010170409,1
06931,0.7257529,1
69403,0.5323886,1
21530,4.6608467,1
03146,0.41906703,1
04879,1.091417,1
14583,0.1627686,1
31894,-0.6489102,0
90734,0.017125903,1
67841,-5.7745647,0
24689,0.9360643,1
39564,0.19474974,1
15763,-2.031996,0
76091,-9.137397,0
23047,-4.9286313,0
35186,-7.499192,0
21386,-3.4806597,0
80713,-2.317197,0
50483,0.029000958,1
41250,-17.171957,0
45326,0.40556684,1
09241,0.55049986,1
08524,-0.98544645,0
31468,-0.030444952,0
57431,0.23748913,1
06135,-10.725411,0
70456,0.9963959,1
53214,-1.5234151,0
48523,2.9736555,1
45093,1.957712,1
98374,0.7983866,1
89026,0.015065746,1
94152,-1.8293076,0
63719,0.67995375,1
80392,-3.35648,0
98035,4.5124416,1
26573,-0.0029183198,0
15379,-1.8663807,0
10564,1.6193062,1
80463,-0.51832646,0
35687,-8.245263,0
28579,0.46255705,1
71453,-8.173591,0
13285,-0.98316807,0
01634,0.072059035,1
85630,1.1347661,1
16302,-5.6643276,0
73846,-4.157981,0
27496,1.6040639,1
75806,-0.10203344,0
30154,0.11273484,1
68594,0.58711237,1
64803,0.28406182,1
65071,-3.0966823,0
07193,-3.2673562,0
60812,-0.37716833,0
23619,-5.0246706,0
45610,2.5805926,1
91260,0.84494823,1
87526,-4.4296627,0
54621,0.19908328,1
45792,-0.622397,0
26891,3.9662492,1
95371,-0.15434036,0
03968,0.47897696,1
40578,-2.6707318,0
97853,-0.4736914,0
26549,0.89650464,1
13907,0.17334336,1
51482,-0.16137086,0
82591,-0.014463585,0
36458,-2.728206,0
75810,3.8192275,1
72364,0.30394128,1
58069,0.27471218,1
80724,1.0926149,1
15438,1.481206,1
86025,1.645469,1
96502,0.06698063,1
93462,0.42501244,1
90814,0.25212428,1
17845,0.07056185,1
17809,0.39941666,1
29467,-1.6571792,0
35689,-4.9651055,0
49531,-1.679094,0
35249,0.35298952,1
85746,-0.7772064,0
13874,1.7538122,1
07396,-1.1113194,0
57312,2.632963,1
26914,4.6513968,1
47863,-0.28500125,0
65734,4.2745795,1
84169,-0.24250267,0
62790,0.22573298,1
76103,-7.598779,0
05968,-0.074709706,0
87391,-6.4186773,0
72851,-1.4007572,0
42189,-1.8402035,0
04265,1.6392883,1
31267,-1.6072396,0
93145,0.121935666,1
56328,1.375606,1
09357,2.533673,1
35107,-0.78918535,0
04716,-0.83563787,0
03164,1.3020025,1
86425,-3.3449447,0
79316,-0.05174937,0
98170,1.9333904,1
42615,-3.1805372,0
25749,-3.8047779,0
18406,-2.605412,0
36128,-0.9845708,0
25908,-1.1693887,0
53467,-0.74025196,0
29406,1.601976,1
29547,0.96989477,1
05218,-4.513048,0
10938,0.0549452,1
17508,3.0624263,1
23751,4.015981,1
42739,4.012245,1
45827,1.1187199,1
79861,1.2083893,1
46197,-1.3450662,0
07694,0.45487294,1
43697,0.87885827,1
13407,1.9519162,1
74236,0.31734458,1
03987,1.0457007,1
72093,-0.48670897,0
81527,-0.3637944,0
52139,-0.093268484,0
80914,0.6850681,1
09687,-0.35922012,0
87913,0.77381974,1
87013,0.3183863,1
06593,-3.3126378,0
21863,2.149027,1
06329,-0.528709,0
39527,-1.5539557,0
85471,-6.226425,0
02751,-0.2550198,0
48956,0.15449528,1
39247,-0.8226969,0
32605,2.4452121,1
75136,-2.022913,0
83091,-2.6444829,0
52847,-15.270241,0
25463,-0.11804061,0
04239,-2.6068113,0
17852,-6.318414,0
85420,-0.15714797,0
34067,-1.7169805,0
41692,6.1949053,1
93481,0.17564268,1
73842,0.27406898,1
95302,-3.6688976,0
70148,-1.1559005,0
47265,3.5114486,1
20854,-12.322686,0
74531,-0.6971994,0
20413,1.2588302,1
48123,0.8703989,1
92158,-8.968329,0
09675,1.0571314,1
08541,0.22428781,1
95306,0.0687707,1
47680,0.035516843,1
32564,-3.1670935,0
19384,-1.5296671,0
17904,0.6970864,1
09513,-1.7995855,0
30815,-1.2001543,0
05879,-2.9029896,0
75039,1.5155827,1
52140,1.9921316,1
64038,-0.26949143,0
87352,-0.7396293,0
06243,0.77959424,1
90143,1.4812816,1
37289,0.14815542,1
54093,-0.6362322,0
62719,-0.79241043,0
84670,2.3455489,1
98721,-1.5027544,0
42705,-7.5703974,0
26781,-5.403647,0
05792,-0.6745481,0
35146,2.0604563,1
04583,8.358367,1
30864,-3.0920665,0
98340,-0.3726885,0
65148,0.25700715,1
38754,0.12656838,1
79134,-1.4998959,0
59028,-0.8681541,0
76854,-2.9219613,0
82950,-0.8998551,0
80473,0.8422185,1
91637,0.034891933,1
07612,4.0965366,1
08653,-7.323473,0
79452,-0.67946434,0
42589,1.4599059,1
92837,-1.676922,0
63795,0.60473734,1
14602,0.3615683,1
39241,-2.2886276,0
82675,-1.2759602,0
84321,1.5869406,1
42986,0.13786918,1
03267,-1.5613323,0
24815,-1.1786839,0
47903,0.8383588,1
78936,0.7047639,1
40572,-1.0703623,0
41896,0.49099252,1
27410,-10.818571,0
08294,0.7941906,1
81075,0.41096243,1
73049,1.9992303,1
14765,-0.77216864,0
92683,0.6015344,1
47692,-4.019166,0
40731,-0.11780514,0
28716,0.29674986,1
57869,0.10509522,1
83046,-2.877137,0
67951,0.15949902,1
75923,1.9013485,1
04127,0.06931043,1
61058,-3.5243301,0
26738,1.0343977,1
60289,1.4749802,1
87160,-6.698738,0
26910,-0.5022674,0
16598,1.6248658,1
57890,-0.67291576,0
53426,2.974414,1
40856,1.7671347,1
43269,-1.4431707,0
70381,0.83181834,1
91063,-5.0535126,0
04135,-0.0017375853,0
16870,-4.072155,0
54830,-2.3009746,0
57389,3.629247,1
18674,-1.2393132,0
34291,-0.80892795,0
05461,0.12662742,1
02846,-1.7905815,0
92836,-0.6529377,0
32410,-1.3907566,0
81690,0.35937753,1
46815,-1.7869997,0
54820,1.2192641,1
85042,1.4444206,1
75821,3.023722,1
68394,-1.627611,0
64907,-0.4158702,0
30849,0.91823685,1
98473,0.8714207,1
59671,0.17634052,1
47831,-0.055970058,0
79031,0.75859123,1
74813,3.3883288,1
75280,1.3657507,1
84057,0.16553596,1
57908,0.14532363,1
34602,0.14494313,1
81035,0.09783203,1
03765,-0.12788089,0
86179,-10.937312,0
59107,-3.4920256,0
51628,0.50128675,1
71063,0.83674604,1
36805,3.876178,1
79825,-0.88340616,0
04563,-2.2475412,0
01459,0.5109605,1
38401,-2.1950562,0
69324,-1.6282903,0
90845,0.94185823,1
72419,-0.19533877,0
64297,4.924818,1
43506,0.37970653,1
93874,0.71346873,1
84316,0.21177569,1
05734,1.2583228,1
82760,-8.287806,0
64730,0.080171555,1
97125,5.215003,1
39206,0.26211178,1
67593,2.1891444,1
01325,-0.20165491,0
89136,0.031317092,1
03924,0.83406085,1
52037,-2.5117319,0
80321,-0.09280299,0
50962,-6.660583,0
01359,-0.08296069,0
27506,-1.3568735,0
70543,1.4667007,1
48315,0.16790393,1
10649,2.247194,1
62509,3.5395496,1
64571,-0.022358634,0
36521,0.19267234,1
40268,-3.4335887,0
40723,1.2991635,1
87924,0.48374334,1
12589,-2.8845952,0
06524,-0.20985171,0
52719,1.613073,1
45139,0.20617327,1
53814,-3.278267,0
32960,-1.2831903,0
85310,0.120615706,1
90657,-0.11920949,0
78321,5.102214,1
28495,-0.749572,0
05791,2.8878775,1
16452,-13.544554,0
07521,0.057542875,1
97514,0.21904847,1
74508,0.16960213,1
74259,1.9981269,1
39725,1.9622301,1
03624,-1.2047521,0
40218,-16.145441,0
51928,0.9915127,1
27548,0.091733634,1
57649,0.021584144,1
89512,-1.2856975,0
87692,0.09484716,1
84325,-2.7710218,0
42083,-0.3927597,0
26531,3.6470015,1
87390,0.8070851,1
10475,0.4991292,1
91736,2.0537322,1
48379,0.012791561,1
19740,-0.03324898,0
21659,0.021208545,1
19846,-3.7532434,0
16758,0.12136206,1
45176,0.12777564,1
87501,0.44951594,1
82547,0.3006186,1
40728,3.5255299,1
18465,-1.3978268,0
89140,-0.072807394,0
37845,-1.8579228,0
31875,-2.6715548,0
51924,-1.3751532,0
87532,-0.0055799,0
95380,0.3232314,1
79243,-0.15746263,0
87905,0.21756132,1
04582,-1.6718012,0
31920,0.36557254,1
45871,-5.0289683,0
13720,0.92836964,1
13297,-5.328406,0
78956,0.008506918,1
89754,-0.18998992,0
61497,0.49714342,1
59460,-6.006071,0
17938,1.0871753,1
40316,4.7297416,1
92847,0.027025057,1
63915,0.18385321,1
38159,-2.78938,0
02514,-0.21643434,0
50783,1.1211559,1
78152,2.634919,1
56294,-0.1902561,0
59021,0.13150421,1
76145,0.1560289,1
79105,-1.7863711,0
26358,-3.2449696,0
05389,-1.5915135,0
69304,2.4894652,1
87430,1.151822,1
13069,-0.34084627,0
05379,0.5198831,1
71253,0.11021075,1
27580,-4.969772,0
41602,0.5751665,1
80246,-2.4001012,0
92658,-1.7371701,0
10482,0.118884906,1
60794,0.01821507,0
36810,1.0753226,1
16473,-0.46127775,0
94086,-0.117060386,0
30576,3.8710237,1
37145,-0.19179897,0
45976,-0.8009874,0
20145,0.5190441,1
27519,-0.18007626,0
93174,-2.6156552,0
69823,0.44629854,1
68190,0.34065166,1
86021,-1.154276,0
61752,0.5758716,1
63490,0.015235001,1
91036,-3.4072266,0
54823,4.586145,1
72830,-0.6690553,0
10287,1.0891578,1
13074,1.721581,1
80653,-7.445223,0
27408,-1.1521331,0
13726,-0.13647798,0
61792,-2.3635125,0
32560,-0.2835295,0
16320,-3.3476171,0
84901,0.23709452,1
97245,-0.86150134,0
34170,-0.7190762,0
58730,-10.725945,0
80759,2.755688,1
93857,-0.13197976,0
72430,0.2635418,1
71028,-3.6329138,0
24836,-6.955597,0
83924,0.24580392,1
32067,-1.2768348,0
71649,-5.890456,0
23014,-5.557011,0
92136,-6.759144,0
76180,-3.8815064,0
19238,0.706784,1
36418,2.5995278,1
89571,-0.48959562,0
20918,1.3114313,1
71832,0.486778,1
42507,0.70527,1
21849,0.27209827,1
08674,-0.3386094,0
62418,0.25982043,1
74281,0.13695103,1
48916,1.4481066,1
43571,-4.288198,0
97486,-0.39552566,0
68172,-0.545131,0
17869,1.5172119,1
62307,0.18297602,1
69123,-1.5773455,0
84639,2.1025584,1
25874,-4.756017,0
68720,0.4347936,1
47532,0.32213,1
86514,0.6007214,1
01324,-0.024066586,0
85912,8.625239,1
86193,0.12767485,1
05174,0.22869149,1
27659,-0.17625336,0
04536,-5.1347456,0
74261,0.23525915,1
58716,-12.033742,0
39658,-0.4419888,0
43819,-3.5045135,0
34950,0.19241044,1
15489,-0.28646913,0
79824,0.43771335,1
86215,-0.636625,0
42681,-0.7068423,0
18462,-7.5572023,0
36729,4.2259045,1
83726,-0.01134753,0
46790,1.5265832,1
85612,-2.2904646,0
01364,2.2816775,1
79465,-4.323862,0
61980,-0.006333422,0
60193,0.75546575,1
13674,-2.2838814,0
28534,-1.1042415,0
82964,-0.8494567,0
48735,-1.722715,0
81752,0.1862081,1
90875,0.13814883,1
57128,-4.5778756,0
28196,0.29914925,1
08716,0.9824596,1
40127,0.25581762,1
49215,-9.761863,0
08691,0.14492893,1
01937,0.51301783,1
95402,-2.7499692,0
38764,1.2760733,1
27105,-2.093816,0
21647,-0.25135466,0
40829,-2.0649097,0
84517,-3.983318,0
67034,0.4317043,1
18430,0.09958747,1
92014,-0.13655397,0
85317,-1.8108541,0
65740,1.517953,1
57089,-5.953128,0
58046,0.7299196,1
30124,-5.8152056,0
27960,-1.3880804,0
92785,-0.40869096,0
46503,0.88586915,1
08567,1.0538245,1
50126,1.1883317,1
26391,2.929043,1
71532,3.3111603,1
97568,1.8001136,1
31057,2.8320582,1
42169,-3.1413136,0
24019,0.6763433,1
48652,-0.066047244,0
34708,0.13630089,1
56409,-0.0847904,0
45283,0.65752786,1
49673,-10.617879,0
92015,-3.8641999,0
96345,0.11180395,1
62501,-3.798497,0
48570,0.123897314,1
41657,1.36315,1
65234,0.5627509,1
21065,0.49556324,1
39580,3.3265736,1
79081,-0.7244161,0
56327,1.0888175,1
34870,0.2978178,1
10462,2.6008313,1
69425,0.1765745,1
50176,3.6764457,1
81095,1.0458477,1
57169,0.23067197,1
15097,0.18972027,1
86231,-5.398023,0
53419,-0.3106348,0
16423,-0.1989983,0
04319,0.2062078,1
70214,0.020660838,1
28790,0.44102636,1
08376,-2.8626876,0
51697,-18.495577,0
62398,-1.0003632,0
13765,-12.562383,0
72839,-8.89351,0
76842,1.2365909,1
90162,0.4629718,1
69308,1.5503786,1
67935,0.85453886,1
50348,2.0928938,1
19672,1.6319195,1
18750,-0.11591339,0
16348,0.3388963,1
52839,1.2296418,1
71950,-0.04796791,0
29863,0.40929225,1
23897,-1.1488802,0
62031,-4.6769023,0
89106,-0.9652182,0
84652,-1.6906189,0
14836,0.31278154,1
05864,0.07533863,1
94107,2.4936984,1
28463,-2.2633545,0
89532,-3.389673,0
84395,1.2525381,1
36029,2.1621919,1
07265,0.96427935,1
42830,-4.6090927,0
16832,1.702438,1
42850,-2.9748244,0
13870,1.6134819,1
23197,-0.07536165,0
93046,-0.0740749,0
42936,-0.30684862,0
05846,0.13194315,1
08917,0.39573842,1
95341,-0.06259939,0
68034,2.5888298,1
43529,0.023391789,0
95072,-0.3999054,0
20174,0.22392973,1
15942,0.37188363,1
57921,-0.5349589,0
16253,0.7426402,1
64813,0.15098338,1
21730,-1.7052547,0
17935,-1.9116603,0
17062,0.13646981,1
28954,-2.9392755,0
78163,6.818896,1
51968,0.024796417,1
97021,0.034503892,1
20749,1.0084821,1
31042,0.1678021,1
54617,-0.50686824,0
30571,-0.2675715,0
10396,-3.8198636,0
19587,1.031982,1
37620,0.024774386,1
68321,0.2957117,1
59384,-1.486338,0
64391,-1.1379088,0
07915,0.15359223,1
89421,-0.09256914,0
24756,0.6246619,1
10956,0.31244823,1
78613,0.55292153,1
14375,0.31649402,1
81964,0.9935904,1
40735,0.08717158,1
39726,-1.9191477,0
96103,-6.771828,0
63097,-3.5235186,0
29483,-0.75425494,0
48539,0.0047651045,1
81309,-3.5915263,0
41527,-3.5293775,0
89250,0.9528289,1
98632,-1.3094791,0
29408,-4.699234,0
38496,1.6084461,1
06195,-1.1129056,0
79531,1.6175307,1
52401,-2.3656056,0
45263,2.6071758,1
98137,0.9781515,1
89307,-1.0050066,0
42958,0.43807957,1
39061,2.0987966,1
23175,2.2877276,1
69370,0.49344608,1
57049,1.4039421,1
82469,0.06938272,1
25193,-1.1857678,0
26197,-0.025540723,0
96581,0.16903523,1
70164,-0.1990301,0
53967,0.20843604,1
65297,0.36349934,1
23694,3.1234477,1
42351,0.14479995,1
78206,-4.538521,0
89461,1.6541882,1
96710,-4.937418,0
40256,2.2258422,1
05438,-5.912089,0
27861,1.0315717,1
10748,0.14588603,1
06752,1.7053217,1
65473,0.6837639,1
07658,1.2363545,1
06387,1.0230582,1
82419,2.1357057,1
81250,-3.3146875,0
07645,-1.8474272,0
31590,1.096123,1
16029,0.15573825,1
01836,1.3503956,1
53476,3.2778647,1
39405,0.23933667,1
64278,-3.262944,0
39425,-3.1198356,0
13792,0.012300795,1
20781,-1.0021574,0
76023,1.4054719,1
97456,0.30218282,1
02649,-1.4597418,0
81395,-3.156853,0
60721,1.0768058,1
87510,0.8238222,1
61274,-0.9610757,0
65078,-0.11393803,0
36920,-2.7787764,0
09723,-0.1515035,0
76459,-0.19514906,0
16529,-1.0654377,0
89107,-7.4885216,0
42308,-0.3513787,0
19684,0.9587208,1
31627,-0.9093927,0
56184,-0.44293258,0
32965,-0.37488735,0
60185,1.184987,1
92547,0.4714944,1
72450,0.22128394,1
48356,-0.28386444,0
84360,-2.0682788,0
27180,1.6944207,1
57280,-0.23850408,0
20786,0.052371778,1
15079,0.08224681,1
47180,4.4348288,1
09516,0.612812,1
31470,-4.1953487,0
94302,0.74573785,1
24658,1.3707547,1
56790,0.24890849,1
42036,-0.049161136,0
69487,0.2333346,1
05978,0.18853226,1
23075,1.0863937,1
94018,-5.5367827,0
75820,-0.8669674,0
40862,-0.7408866,0
97546,-1.3552272,0
63908,-0.2496859,0
73841,-0.74521905,0
74031,0.95296365,1
58467,-0.1785801,0
40681,-2.5220492,0
32789,1.2575923,1
84759,0.25268278,1
41370,-1.5652454,0
68039,3.7468855,1
90586,1.9670194,1
85764,1.0832428,1
06927,-0.77208954,0
62490,-0.1950723,0
82507,0.15584865,1
52710,2.7674253,1
37951,0.06701501,1
28504,-0.3270186,0
16827,0.47613624,1
12678,-7.660961,0
19346,-0.47103223,0
16904,-0.4922108,0
97236,-0.20037813,0
96240,1.3870848,1
06231,2.5141094,1
16478,-3.5890124,0
09426,-8.261973,0
43127,0.42592686,1
76913,2.153149,1
87923,-0.19307506,0
59031,-1.1456776,0
17539,3.2699971,1
92783,-0.59996885,0
86970,0.24071774,1
21903,-0.028521549,0
51890,0.2494798,1
34678,5.076563,1
91740,0.067345664,1
76298,-7.471885,0
96802,0.11306977,1
53942,-0.91862077,0
38674,1.2783693,1
54098,0.21691802,1
61304,-2.29468,0
94508,-0.44213775,0
74621,0.9439868,1
61597,0.13501103,1
72198,-0.49013972,0
21497,0.02555008,1
23018,-2.6270661,0
31569,3.2244637,1
06427,1.642051,1
72415,0.30185091,1
21640,0.7149839,1
49176,-3.3457103,0
89236,-10.033959,0
06348,1.8116922,1
92601,2.928376,1
74302,0.6387661,1
34297,1.2401153,1
90382,-4.2057686,0
13058,-4.0154276,0
48326,-1.4273204,0
60895,-0.23470658,0
17642,-1.11548,0
12536,0.9454633,1
46810,1.9802979,1
80231,0.1924038,1
07596,-0.029612342,0
67924,0.67618096,1
80916,0.06730769,1
31892,-0.2901589,0
27309,1.3510598,1
96015,-2.6090107,0
54196,0.50416285,1
45172,4.1122727,1
78965,0.18098265,1
86529,0.23818478,1
59401,-2.571984,0
67350,0.6279922,1
17805,2.20598,1
80254,0.79451925,1
02416,0.7787332,1
91273,-0.9065509,0
35796,2.5853002,1
79843,-0.060347147,0
62085,-0.6447897,0
74923,0.29457572,1
16042,0.21879447,1
68230,-0.39205554,0
31907,-0.018095018,1
31985,-0.2575855,0
07314,-10.436839,0
91275,0.2293408,1
95260,1.6935298,1
21364,-2.069642,0
35210,0.4148731,1
07451,-3.3583498,0
29706,0.048496008,1
97423,0.40314642,1
20974,0.19214243,1
93820,3.316248,1
68921,-1.0090507,0
10274,-0.37228277,0
45031,0.25595185,1
50193,-1.24062,0
72310,0.25572893,1
49201,-0.13293132,0
17524,-0.20124984,0
56430,0.41199094,1
17864,2.316107,1
74265,1.1406523,1
68749,0.6075507,1
49023,-0.69906086,0
61054,-7.567606,0
31805,-0.60521275,0
10967,-0.8125846,0
94175,0.5587961,1
54782,-8.404914,0
13890,-4.0419674,0
10234,-5.2271404,0
65948,-1.3159595,0
86173,2.6545937,1
50839,0.24601409,1
31405,0.20718718,1
36421,0.25289693,1
79405,0.16693678,1
03869,-4.7516737,0
23817,-2.0402715,0
56280,0.4068067,1
29384,-1.594169,0
34127,-8.585605,0
